mission_status,title,launch_time,description,article_link,location,videos,rocket_data.rocket_name,rocket_data.image_url,rocket_data.image_credit,rocket_data.status,rocket_data.payload_to_leo,rocket_data.stages,rocket_data.strap-ons,rocket_data.rocket_height,rocket_data.fairing_diameter,rocket_data.rocket_details_link,rocket_data.rocket_id,rocket_data.payload_to_gto,rocket_data.price,rocket_data.liftoff_thrust,rocket_data.fairing_height,mission_data.title,mission_data.description,mission_data.orbit,mission_data.payloads,mission_data.total_mass
,Galileo FOC FM28 & FM31,NET 2025,,,"ELA-4, Guiana Space Centre, French Guiana, France",,Ariane 62,https://storage.googleapis.com/nextspaceflight/media/rockets/Ariane_62.webp,Image Credit: Arianespace,Active,"10,350 kg",2,2,62.0 m,5.4 m,/rockets/92,92,"4,500 kg",$88.0 million,"8,370 kN",20.0 m,Galileo FOC FM28 & FM31,"Galileo is the global navigation satellite system (GNSS) that went live in 2016, created by the European Union (EU) through the European GNSS Agency (GSA), headquartered in Prague in the Czech Republic, with two ground operations centers, Oberpfaffenhofen near Munich in Germany and Fucino in Italy. The project is named after the Italian astronomer Galileo Galilei. One of the aims of Galileo is to provide an independent high-precision positioning system so European nations do not have to rely on the U.S. GPS, or the Russian GLONASS systems, which could be disabled or degraded by their operators at any time.",Medium Earth Orbit,2,"1,466.0 kg"
,KOMPSAT-6,NET 2025,"The launch of this mission was originally planned with Roscosmos' Angara 1.2 rocket, but the South Korean Ministry of Science cancelled this contract due to sanctions against Russia and signed a launch contract with Arianespace.",,"ELV, Guiana Space Centre, French Guiana, France",,Vega C,https://storage.googleapis.com/nextspaceflight/media/rockets/Vega-C.webp,,Active,"2,300 kg",4,0,35.0 m,3.3 m,/rockets/31,31,,,"4,500 kN",9.0 m,KOMPSAT-6,"KOMPSAT-6 (acronym for KOrean Multi-Purpose SATellite-6), also called Arirang-6 (in Korean 아리랑 6 호), is the sixth South Korean Earth observation satellite in the KOMPSAT series. Its payload consists of a synthetic aperture radar providing images with a resolution power of between 0.5 meters and 20 meters depending on the modes.",Sun-Synchronous Orbit,1,"1,750.0 kg"
,Bion-M n°2,NET 2025,First flight of a derivative of the Vostok spacecraft since 2013.,,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",,Soyuz 2.1a,https://storage.googleapis.com/nextspaceflight/media/rockets/Soyuz_2.1a_Crew.webp,Image Credit: Roscosmos,Active,"7,500 kg",3,4,51.38 m,4.11 m,/rockets/141,141,0 kg,$17.42 million,"4,550 kN",15.59 m,Bion-M n°2,"Bion-M is an uncrewed Russian spaceship based on the Vostok spacecraft, wich is capable of returning to Earth with some experiments.",Low Earth Orbit,1,
,Demo Flight,NET 2025,First flight of RFA One.,,"Orbital Launch Pad, Andøya Rocket Range, Nordland, Norway",,RFA One,https://storage.googleapis.com/nextspaceflight/media/rockets/RFA_One.webp,Image Credit: RFA,Planned,"1,300 kg",3,0,30.0 m,,/rockets/258,258,450 kg,,,,Demo Flight,First flight of the RFA One launch vehicle. Will carry 7 satellites for various companies and organizations coordinated by the German Aerospace Center (DLR).,Sun-Synchronous Orbit,7,136.0 kg
,Project Kuiper,NET 2025,Launch vehicle configuration has not been confirmed.,,"SLC-41, Cape Canaveral SFS, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Atlas V 551,https://storage.googleapis.com/nextspaceflight/media/rockets/Atlas_V_551.webp,Image Credit: ULA,Active,"18,850 kg",2,5,62.2 m,5.4 m,/rockets/25,25,"8,900 kg",$153.0 million,"12,141 kN",26.5 m,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",Low Earth Orbit,,
,Project Kuiper,NET 2025,Launch vehicle configuration has not been confirmed.,,"SLC-41, Cape Canaveral SFS, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Atlas V 551,https://storage.googleapis.com/nextspaceflight/media/rockets/Atlas_V_551.webp,Image Credit: ULA,Active,"18,850 kg",2,5,62.2 m,5.4 m,/rockets/25,25,"8,900 kg",$153.0 million,"12,141 kN",26.5 m,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",Low Earth Orbit,,
,Project Kuiper,NET 2025,Launch vehicle configuration has not been confirmed.,,"SLC-41, Cape Canaveral SFS, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Atlas V 551,https://storage.googleapis.com/nextspaceflight/media/rockets/Atlas_V_551.webp,Image Credit: ULA,Active,"18,850 kg",2,5,62.2 m,5.4 m,/rockets/25,25,"8,900 kg",$153.0 million,"12,141 kN",26.5 m,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",Low Earth Orbit,,
,Project Kuiper,NET 2025,Launch vehicle configuration has not been confirmed,,"SLC-41, Cape Canaveral SFS, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Atlas V 551,https://storage.googleapis.com/nextspaceflight/media/rockets/Atlas_V_551.webp,Image Credit: ULA,Active,"18,850 kg",2,5,62.2 m,5.4 m,/rockets/25,25,"8,900 kg",$153.0 million,"12,141 kN",26.5 m,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",Low Earth Orbit,,
,Project Kuiper,NET 2025,Launch vehicle configuration has not been confirmed.,,"SLC-41, Cape Canaveral SFS, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Atlas V 551,https://storage.googleapis.com/nextspaceflight/media/rockets/Atlas_V_551.webp,Image Credit: ULA,Active,"18,850 kg",2,5,62.2 m,5.4 m,/rockets/25,25,"8,900 kg",$153.0 million,"12,141 kN",26.5 m,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km and 630 km altitude.",Low Earth Orbit,,
,CSG-3,NET 2025,,,"ELV, Guiana Space Centre, French Guiana, France",,Vega C,https://storage.googleapis.com/nextspaceflight/media/rockets/Vega-C.webp,,Active,"2,300 kg",4,0,35.0 m,3.3 m,/rockets/31,31,,,"4,500 kN",9.0 m,CSG-3,COSMO-SkyMed second generation (Constellation of Small Satellites for Mediterranean basin observation) or CSG is an Earth observation program of the Italian Space Agency (ASI) to replace the first generation COSMO-SkyMed system.,Sun-Synchronous Orbit,1,"2,230.0 kg"
,CRS SpX-33,NET 2025,,,"SLC-40 or LC-39A, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,CRS SpX-33,SpaceX CRS-33 is a Commercial Resupply Service mission to the International Space Station. The mission is contracted by NASA and will be flown by SpaceX using a Cargo Dragon.,Low Earth Orbit,1,
,CRS SpX-34,NET 2025,,,"SLC-40 or LC-39A, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,CRS SpX-34,SpaceX CRS-34 is a Commercial Resupply Service mission to the International Space Station. The mission is contracted by NASA and will be flown by SpaceX using a Cargo Dragon.,Low Earth Orbit,1,
,CRS SpX-35,NET 2025,,,"SLC-40 or LC-39A, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,CRS SpX-35,SpaceX CRS-35 is a Commercial Resupply Service mission to the International Space Station. The mission is contracted by NASA and will be flown by SpaceX using a Cargo Dragon.,Low Earth Orbit,1,
,HawkEye 360 Flight 2,NET 2025,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",,Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,320 kg,3,0,18.0 m,1.2 m,/rockets/4,4,,$7.5 million,224 kN,4.05 m,HawkEye 360,HawkEye 360 is a radio frequency geospatial analytics provider.,,6,
,HawkEye 360 Flight 3,NET 2025,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",,Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,320 kg,3,0,18.0 m,1.2 m,/rockets/4,4,,$7.5 million,224 kN,4.05 m,HawkEye 360,HawkEye 360 is a radio frequency geospatial analytics provider.,,6,
,UK Pathfinder,NET 2025,,,"SaxaVord Spaceport, Shetland Space Centre, United Kingdom",,RS1 Block 2,https://storage.googleapis.com/nextspaceflight/media/rockets/rs1_block2.webp,Image Credit: ABL Space Systems,Planned,,2,0,,2.0 m,/rockets/259,259,,$12.0 million,582 kN,,UK Pathfinder,"First ABL launch from the UK in collaboration with Lockheed Martin and SaxaVord UK Spaceport, the mission plans to put six CubeSats into orbit.",Low Earth Orbit,6,
,VAST-1,NET 2025,,,"SLC-40 or LC-39A, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,VAST-1,"First crewed mission of VAST Space's future commercial space station Haven-1, the crew of four will remain in orbit for 10 days.",Low Earth Orbit,,
,Astranis Block 3 Mission,NET 2025,,,"SLC-40 or LC-39A, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,Astranis Block 3 Mission,"A SpaceX Falcon 9 will launch 4 MicroGEO satellites for Astranis. The satellites are designed to be much smaller than typical GEO sats and are therefore deployed closer to GEO, cutting down on the time between deployment and operation.",Geostationary Earth Orbit,4,
,Project Kuiper,NET 2025,The launch contract with Blue Origin for the deployment of the Kuiper constellation consists of 12 launches and the possibility of 15 optional launches.,,"LC-36, Cape Canaveral SFS, Florida, USA",{'24/7 Livestream': 'https://www.youtube.com/watch?v=Jm8wRjD3xVA'},New Glenn,https://storage.googleapis.com/nextspaceflight/media/rockets/New_Glenn.webp,Image Credit: Blue Origin,Planned,"45,000 kg",2,0,98.0 m,7.0 m,/rockets/67,67,"13,000 kg",,"17,150 kN",21.9 m,Project Kuiper,"Project Kuiper is a mega constellation of satellites in Low Earth Orbit that will offer broadband internet access, this constellation will be managed by Kuiper Systems LLC, a subsidiary of Amazon. This constellation is planned to be composed of 3,276 satellites. The satellites are projected to be placed in 98 orbital planes in three orbital layers, one at 590 km, 610 km, and 630 km altitude.",Low Earth Orbit,,
,VICTUS HAZE,NET 2025,,,"Māhia Peninsula, New Zealand",,Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,320 kg,3,0,18.0 m,1.2 m,/rockets/4,4,,$7.5 million,224 kN,4.05 m,VICTUS HAZE,"VICTUS HAZE will see Rocket Lab design, build, launch, and operate a rendezvous proximity operation (RPO) capable spacecraft. SSC’s Space Safari’s VICTUS HAZE mission will be an exercise of a realistic threat-response scenario and on-orbit space domain awareness (SDA) demonstration. Once the spacecraft build is complete, Rocket Lab will be entered into a Hot Standby Phase awaiting further direction. Once the exercise begins, Rocket Lab will be given notice to launch the spacecraft into a target orbit. After reaching orbit, the spacecraft will be rapidly commissioned and readied for operations. Rocket Lab will configure a Pioneer class spacecraft bus to meet the unique requirements of the VICTUS HAZE mission.",,1,200.0 kg
,StriX Launch 7,NET 2025,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",,Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,320 kg,3,0,18.0 m,1.2 m,/rockets/4,4,,$7.5 million,224 kN,4.05 m,StriX Launch 7,This is the first of a bulk buy of 10 Electron launches by Synspective to deliver their StriX satellites to low Earth orbit. StriX satellites can collect data with a ground resolution of 1-3m and a swath width of more than 10-30km. Each Electron launch will deliver 1 StriX satellite into orbit. This will be the overall 7th StriX satellite launched by Rocket Lab for Synspective.,,1,
,StriX Launch 8,NET 2025,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",,Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,320 kg,3,0,18.0 m,1.2 m,/rockets/4,4,,$7.5 million,224 kN,4.05 m,StriX Launch 8,This is the second of a bulk buy of 10 Electron launches by Synspective to deliver their StriX satellites to low Earth orbit. StriX satellites can collect data with a ground resolution of 1-3m and a swath width of more than 10-30km. Each Electron launch will deliver 1 StriX satellite into orbit. This will be the overall 8th StriX satellite launched by Rocket Lab for Synspective.,,1,
,StriX Launch 9,NET 2025,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",,Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,320 kg,3,0,18.0 m,1.2 m,/rockets/4,4,,$7.5 million,224 kN,4.05 m,StriX Launch 9,This is the third of a bulk buy of 10 Electron launches by Synspective to deliver their StriX satellites to low Earth orbit. StriX satellites can collect data with a ground resolution of 1-3m and a swath width of more than 10-30km. Each Electron launch will deliver 1 StriX satellite into orbit. This will be the overall 9th StriX satellite launched by Rocket Lab for Synspective.,,1,
,StriX Launch 10,NET 2025,,,"Māhia Peninsula, NZ or Wallops Flight Facility, USA",,Electron/Curie,https://storage.googleapis.com/nextspaceflight/media/rockets/Electron_Curie.webp,Image Credit: Rocket Lab,Active,320 kg,3,0,18.0 m,1.2 m,/rockets/4,4,,$7.5 million,224 kN,4.05 m,StriX Launch 10,This is the fourth of a bulk buy of 10 Electron launches by Synspective to deliver their StriX satellites to low Earth orbit. StriX satellites can collect data with a ground resolution of 1-3m and a swath width of more than 10-30km. Each Electron launch will deliver 1 StriX satellite into orbit. This will be the overall 10th StriX satellite launched by Rocket Lab for Synspective.,,1,
,Transporter 16,"NET February, 2026",,,"CCSFS/KSC, Florida or VSFB, California, USA",,Falcon 9 Block 5,https://storage.googleapis.com/nextspaceflight/media/rockets/Falcon_9_Block_5.webp,Image Credit: SpaceX,Active,"22,800 kg",2,0,70.0 m,5.2 m,/rockets/3,3,"8,300 kg",$69.75 million,"7,607 kN",13.0 m,Transporter 16,"Transporter 16 is a dedicated rideshare mission by SpaceX. SpaceX’s SmallSat Rideshare Program provides small satellite operators with regularly scheduled, dedicated Falcon 9 rideshare missions to SSO for ESPA class payloads for as low as $300,000 per mission, which includes up to 50kg of payload mass.",Sun-Synchronous Orbit,,
